S1_H,S2_H,S3_H,S4_H,S5_H,S6_H,S7_H,S8_H,S9_H,S10_H,S11_H,S12_H,S13_H,S14_H,S15_H,S16_H,S1_L,S2_L,S3_L,S4_L,S5_L,S6_L,S7_L,S8_L,S9_L,S10_L,S11_L,S12_L,S13_L,S14_L,S15_L,S16_L,Ex
10.5527468948765,11.7938934145106,12.0764976200791,11.1757686015422,5.74537987459523,12.1228535908369,10.7516083424695,10.0378070414178,9.88776726638934,12.557952874461,12.3107804887554,13.3333745244189,2.67833865308086,12.5394080634037,3.31129480569185,9.35094492846427,9.65342956790009,11.196211395425,11.3813004688538,10.5798089850627,4.66287137421344,11.4949099404187,10.4852876332372,9.68060564492902,9.46656146044471,12.1330873754333,11.408111270369,12.9352639529166,2.19706719294548,9.81761137577762,2.88711848897714,8.78532074356124,1
10.2640911648967,11.7945759201738,12.0536237475905,11.1259085739627,5.73563557307819,12.2232861222004,10.7128640145982,10.0713811904154,9.71570682354949,12.5588899463383,12.3137683307791,13.3375293679671,2.6830189727176,12.516431865052,3.30250661628971,9.29839281507673,9.45824955347013,11.0589521150653,11.0450979480469,10.4776683042446,4.39608565828085,11.0797631400735,10.4458079763787,9.80315565875466,9.4027748531391,11.9496938873368,11.3767301483765,12.9412656009782,2.20997895604541,9.44933190222695,3.01046443484984,8.92531829727799,1
10.169553275154,11.6503412200777,11.871367399734,11.0359152062687,5.61942856201238,12.1172601240273,10.8479542436077,10.1387265589231,9.73332541776544,12.492742542673,12.2264042512931,13.3338135134412,2.63812551731554,12.4114215694872,3.28451517154378,9.26634818193192,9.467929473057,11.1084250936894,11.1070100408913,10.5206872692759,4.57400499762163,11.0202209567902,10.5086719634069,9.77119592824192,9.41432776078987,11.9649825753667,11.4978272042214,13.0243241432534,2.26972745006715,9.65455309461871,2.91400584469889,8.86459913230277,1
10.1999035893123,11.6726713752822,11.7499428602626,10.9963531841484,5.7197299153052,11.9053025744892,10.743267953033,10.0639561017397,9.70339716074675,12.401420045879,12.2247425404768,13.3343721558466,2.67119146809699,12.3640542204063,3.27432751610226,9.22894736444227,9.40723907440774,11.1498524847981,11.0506373732742,10.3176033633934,4.43333386454332,11.1708865226905,10.4276838385507,9.75488539358482,9.40431467843878,11.9314790458268,11.366834656547,13.0700903548792,2.21632124746723,9.4820673943868,2.92396777054937,8.91877286166539,1
11.1013247431085,14.6249196157529,13.9870223344915,13.4643659573819,5.98372471603447,13.404555525789,11.9241958147627,11.7181595133038,11.6967393955966,14.2898714241978,12.945493227636,14.103586324517,2.39728949460195,12.5340980716406,2.90473936334155,7.79946640059118,10.272790948439,13.631023358748,12.9486510832659,12.1001140040103,5.06059342990173,12.5296781035802,11.4141175790873,10.639551440679,10.6431391484206,13.4738814379125,12.3397625274594,13.744158663123,2.19985893764972,9.90023340680187,2.71819540920393,2.35968697322947,2
11.1759295231722,14.7372374800689,14.6775445571323,13.4783897657924,5.9571060641988,13.1575618366285,12.175425508295,11.7652402748199,11.6787981646202,14.279672770798,12.952581607725,14.0074309949554,2.38866229057135,12.5974819501658,2.90052257772336,5.33815958329582,10.1333249678796,13.9821980611028,13.0690511887866,12.1534460175456,4.98060115983046,12.4571246852546,11.3076356027154,10.7567124345713,10.4998227584322,12.9733299963861,12.4030308397434,13.4165393286448,2.18034565363254,9.72052093836296,2.6840641466141,1.79702964492179,2
11.1209163596335,14.3807033181351,13.987494415935,13.5581760836128,6.05516618714953,13.6364905998742,11.8642866327654,11.6997814530019,11.6346519009714,14.0695746517776,12.8916275697236,14.0847397751031,2.44983361963631,12.7096850855727,2.88844242336628,6.56698756814552,10.1894070077428,13.6243437120763,13.0802381450688,12.2042876521999,5.11079746050644,12.8449417199782,11.3188284816545,10.7498068394456,10.6395148349736,13.3866258234929,12.4387079560608,13.5565432774638,2.1311540827046,10.0168076460439,2.68253661802311,2.66089298499031,2
11.4279486056653,14.4726301212994,13.9882986377616,13.7170258265335,6.08144645383818,13.3539991532137,12.0294907150045,11.7834122136279,11.7547981136916,14.1255236505578,13.0600656883367,13.9957291744102,2.37811176685314,12.7824535826164,2.94815907458376,7.64981056970735,10.0545310430422,13.7439579689539,13.0962753543693,12.4526393016808,5.30689655746048,12.8392409826304,11.3938013271091,10.7802843992301,11.1384551856509,13.7833547517854,12.4421561585088,13.6630716374052,2.19527015893635,10.1196211133183,2.77359714134693,2.03074826592103,2
11.068291362403,14.8085653997788,14.5410885761538,13.8521701109119,6.05189657279579,13.226112282219,11.9089315520378,11.924054221186,11.8557016747765,14.1811489199725,13.1015686808574,14.1666334638867,2.38021101259469,13.0010665349543,2.93154092568491,7.68527035108536,10.1453207049555,13.4811058600503,13.1826865893546,12.2598089060688,5.0596753483789,12.7694681703117,11.4420576955519,10.5635407520535,10.8927587868913,13.6849620762363,12.5304292309547,13.5357748471219,2.19460129931951,9.940453897152,2.80509937619364,3.45912910129298,2
10.739484813755,12.9983051479009,12.7161552596941,12.0365466244931,5.52208407254767,12.2498928289102,11.4671835373191,10.8762032004867,10.9461202364785,13.6288571204623,13.482893914708,14.5205860199032,2.89011341194523,12.359630823339,2.90871621059917,8.31631649116635,10.1447964582582,12.3929497069272,12.2454633335719,11.4677556814437,4.13734030365117,11.8223115087295,10.9070798883519,10.5914023424649,10.4670847567812,12.7963906414984,12.1923030703675,13.8297992993581,2.28110556808428,8.98974052213621,2.719929578069,7.79349045008756,3
10.6975196091227,12.9820120936238,12.6670537471859,12.0652446914501,5.72750234052985,12.2478108929914,11.93767534088,10.9642543404364,10.8726904974449,13.6009868913564,13.4953856290834,14.1209938865385,2.91309578078145,12.3633786821155,2.97710045963359,8.33619541939034,10.2350772113587,12.4995605222458,12.0768387543683,11.2479294186439,4.01249218154236,11.554906805554,10.95748589105,10.4171723207413,10.5085074122645,12.912360135123,12.2434782532357,13.6909430276825,2.29898871787776,8.92830742167577,2.73300510109598,7.84911235703218,3
10.7127907174206,13.0354192393478,12.6841023129687,12.004295554075,5.75656721790589,12.1110302973717,11.5995323153976,10.8968813979265,10.9974024320388,13.4790985782625,13.5058291680134,14.1862157414297,2.79921693732758,12.1953285239081,2.93279650726658,8.14060705684116,10.3766751138925,12.707713965488,12.2667186430707,11.2998647668322,4.10486677038498,11.7336398536182,11.0953097172526,10.5458889672097,10.5918469504963,12.8631793064221,12.2478386830542,13.7316759309839,2.33782673599492,9.04502810980381,2.72925073602342,7.67140410836712,3
11.0529608707002,13.0816039163015,12.7089242393627,12.025792489802,5.72201212986325,12.2493395901785,11.4293971385767,11.1815332067708,10.9216604611319,13.3813628532891,13.2037084945564,14.2823855906858,2.7709173856981,12.2496389342716,2.99603657912456,8.19586273873533,10.4767565550028,12.7219552097122,12.0711450338975,11.129153390548,4.15343654868123,11.4970979142308,11.1805958247969,10.5482102069695,10.395638125855,12.5534804594442,12.1249225713117,13.6880049115149,2.31283028299487,8.90094994699794,2.77254251131996,7.73701332913162,3
10.9198668224152,13.0281287290362,12.7304670045014,11.7767194881592,5.45983132454304,12.0247816496701,11.5665248276141,11.1083428765376,10.9506849899659,13.381374060694,13.1951970034159,14.3671475484185,2.67455329157849,12.1618064263783,2.99305642109727,8.1292096189076,10.353842158108,12.7262683200602,11.8144712621183,11.2464828917502,4.08220874302411,11.442537980597,11.0207635588889,10.5372204804764,10.5275925656013,12.6154806629634,11.9826998288728,13.7502199395588,2.23788724330689,8.9367360219904,2.81079071285286,7.47725582362211,3
9.09956332259609,11.1823603777633,10.9749881019102,11.0839973476718,4.73968732303243,11.3933314067436,10.7709678261322,10.5903541978084,9.54288172139521,11.3842070932648,11.2830824545532,13.1425887836493,2.32174037349296,9.54005988870231,3.51568650090471,10.9364293778062,8.70698881313822,10.5009470746491,10.4145802292437,10.5580290457679,4.35163707481688,10.1867618105116,10.4074298993708,10.4256532148488,9.43123855522191,11.1630258535954,10.9145922989245,12.8406116204591,2.12201083525347,8.93111140139045,3.00284836529117,10.5471788526273,4
9.21664723854585,11.3042265100811,11.1278218824475,10.96542921455,4.67251066327253,11.4119277487018,10.8865771157668,10.7056828398247,9.60241054572906,11.2475907386248,11.335512617448,13.0775255826198,2.24377715571967,9.35381295938416,3.37924220011005,10.8734476728664,8.88514749259997,11.0155656064478,10.7192755523574,10.4721466306329,4.3253818722568,10.301282652226,10.521156908064,10.4807198297592,9.45349118075154,11.0516641096787,11.0729428431398,12.8470386864628,2.05711879004656,8.79524256139236,2.96642813455462,10.5178473228234,4
9.28423108233014,11.6346354695327,11.358371500072,11.0795150406362,4.61848087445866,11.402850779325,10.9571755431147,10.7292212892351,9.59082519128406,11.3949688207368,11.3707032952397,13.07043049418,2.25756735427302,9.387408336993,3.43532190715591,10.7670783136801,9.0069237400005,11.0889772356811,10.5321622342528,10.6098978024289,4.38200961987921,10.3316624027738,10.6265348834512,10.4432109942875,9.43703645257432,10.8863473206451,10.9861388284319,12.8282885698876,2.09415902621597,8.86761693206926,2.96455171590183,10.3750225288231,4
9.31205779866193,11.3780927002145,11.1315145848272,11.2816167908252,4.59820443477003,11.360778757155,10.8831983192426,10.7272154358439,9.58593609520107,11.3805686759381,11.4731643830605,13.0031655395778,2.25397744275182,9.29047801147036,3.46624698253407,10.6400413276714,9.14852537953454,11.0592877250464,10.8605481221253,10.7910557793644,4.35188640742355,10.3124050396327,10.6780250908813,10.577534292169,9.42043079697018,10.9349478214494,11.0171182793589,12.8524409221092,2.11956580894899,8.80851746118878,2.80973527261445,10.2934872136185,4
9.43147007530442,11.395275837134,11.1176029056159,11.1552649168869,4.56408971356867,11.3868713603368,10.8591980548644,10.7325446540829,9.6765170848525,11.3990201283639,11.3131417791765,13.1145853941747,2.24894282867628,9.48086694549379,3.34194530570384,10.5844824093924,9.12186296694581,11.0691427116704,10.6957826238884,10.6094819774702,4.39306326900074,10.3731846292406,10.5117636194531,10.4776613603043,9.49083636076802,10.9086414656819,10.9630119434371,12.8297561376911,2.05718145212029,8.78398662522154,2.96007659532045,10.3344907967594,4
8.87225126986358,10.5809097491346,10.9832175596342,11.1102099405623,4.77460111288985,11.3677347226931,11.0664361301107,10.7240484576696,9.27294226786951,11.3756983152078,11.4089339774041,13.0227699100074,2.36541058883085,9.80540274668157,3.66830461835486,10.4695019524844,8.40167197987077,10.0781844035855,10.6315265169281,10.3802333254428,4.21783871984477,10.6623335106621,10.6061563845582,10.2829080621844,8.91927409464604,10.9316177734427,11.1577652417917,12.7395944525394,2.14255177952599,9.03999271212014,2.83935220188499,9.95800812904638,5
9.04675714491193,10.7545815027735,10.9467406673312,10.8472707316348,4.73072069609737,11.5023863032064,10.9603938676899,10.7916152580321,9.45356987462958,11.4512562128867,11.4922722672871,13.07397156702,2.26454402261048,10.0185852042244,3.17884956551693,10.4723505873332,8.68712023872398,10.3921959218684,10.6968748536566,10.4440597152537,4.50256382038548,10.5697344056828,10.6172218059447,10.4967478985626,9.26631341458478,11.2055146392995,11.168502251792,12.8625218962807,2.14462608996297,9.19588277783313,2.88903027467336,10.179998959027,5
9.34829372096187,11.0902654080236,11.1100293288306,10.9569087336783,4.84814256632691,11.4492492023278,11.1368166600106,10.8129530253118,9.57835500956483,11.6616562926103,11.5764035064262,13.1526347661514,2.24632447658327,9.91633146331197,3.21550123343843,10.5837478458034,8.96326822532047,10.6685918379115,10.8858691252575,10.6772309626251,4.58138204876038,10.8020943821459,10.6597921854445,10.6046960495423,9.42647653609895,11.4512562128867,11.3421932710403,12.9910628138792,2.1743597532178,9.33625881891559,3.00801716595569,10.4494090469918,5
9.48570582489052,11.0457769741417,11.188077142042,11.0192650841449,4.8143006629122,11.6534338595332,11.0912380513703,10.8520215937021,9.62466617539973,11.6575724188666,11.5928948026312,13.1593203387342,2.27641427065235,9.88428913220998,3.21023216235415,10.566389874848,9.17323394633008,10.6561115583884,10.8979154751929,10.8812793378515,4.60969442198804,11.4305625422861,10.786770316965,10.6671661303581,9.34798710722901,11.4803631641853,11.4794167417358,13.0371621821066,2.19872235913396,9.614128022018,3.10625335369193,10.4401942470839,5
9.55015885758738,11.0405777111841,11.3197529471828,11.0709296757978,4.79122843356764,11.6615050636578,11.0969865351122,10.943516048263,9.54423976594507,11.6623475450575,11.7442194829416,13.1121985020501,2.28971346621061,9.76889713900411,3.15692486690814,10.5929350388926,9.11703500511852,10.8176622050305,11.0200922872643,10.8868769495248,4.65737129357051,11.3268851789085,10.7888067158391,10.6189842052301,9.40839121536243,11.4856317298013,11.4830768460218,12.9774784523985,2.19129992541266,9.44317131360815,2.88089208262832,10.4332824580412,5
9.64338498143603,11.1692106097369,11.2437288071283,11.0575053984964,4.83408151493685,11.5388772030694,11.0270938703546,10.7966879591388,9.54627899500051,11.6274888974299,11.6671980214142,13.10560866548,2.29505821190118,9.80119097056045,3.23599924880501,10.5960340651422,9.25825144548394,10.8618062762276,10.9263602244045,10.7680591882195,4.57676701938777,11.2448577642552,10.7617440514857,10.6009161655017,9.28725187762082,11.4758296761889,11.4892732471895,12.9747664199409,2.16700091698369,9.29583804444755,2.99688224420384,10.4736095274508,5
9.6376736507129,11.1390992642108,11.2189746134265,10.9096753156688,4.70311999048033,11.7053796098639,11.6032100837996,10.7670714492421,9.5588542382064,11.7126960017841,11.725205769906,13.1061374171958,2.27257354028866,9.77675464491288,3.21860038265718,10.6712594403175,9.2034019547325,10.9497781061633,10.9489194463593,10.6675026122466,4.53340824289695,11.2590857181887,1.29868822963404,10.6601288251964,7.73185827738136,11.5529374485225,11.6016429582027,12.9470954063738,2.10359021963419,9.27372012096261,3.05570384695738,10.5286443904544,5
8.80931752176169,10.8679343239123,11.1846485925373,11.2065565122875,4.71518304619987,11.7813260790858,11.0762028874869,10.8328108529496,9.63481815114026,11.5385892387316,11.5280583528737,13.2068377901914,2.25922533324601,9.84136067929809,3.81006872000506,10.7579657334055,8.35195547939365,10.6019310107969,10.7101254462395,10.8162087160691,4.43745769079371,10.9399432759089,10.7551160897749,10.5911376200729,9.50903123889356,11.1233195284353,11.1660679217339,13.0698746416474,2.14476166585332,9.55023033516019,3.35236314783511,10.580186413702,6
8.87492794352072,11.0503064966948,11.1600457340362,11.2452757383781,4.75339555251566,11.6134329285418,11.0256990635533,10.7509576379662,9.65344607978139,11.5426448225322,11.507415945643,13.2045082138015,2.25871957725656,9.89649212534042,3.85051377444175,10.8515403488981,8.6793073665032,10.8187859712634,10.7317628212461,10.8165830364334,4.50338377483035,10.8039684595229,10.7883581410231,10.5960144400179,9.53251801011593,11.1756917369849,11.331295555983,13.0551955345528,2.14512643079679,9.39472041704676,3.47626296023142,10.736914907897,6
8.98635644297649,11.1063762481073,11.1105873277904,11.2243952167083,4.71276171621726,11.4844635898678,11.0684494888224,10.8685707907555,9.67358575555383,11.4074761763208,11.4349519131385,13.1952009954903,2.23639624314479,9.73217277737798,3.77167963689931,10.9047692917689,8.84198440130975,10.9606465803914,10.9890790359393,10.9715268571127,4.57523028175111,10.8646665938608,10.8986657367566,10.7005674302542,9.55650861813383,11.189187431947,11.2150208401643,13.0489403243693,2.16314424551212,9.37504559800585,3.34245170246096,10.7724249695813,6
9.05621746889872,11.0899070489315,11.2694593242787,11.1512076864912,4.73109282895363,11.4495956225673,11.0348333828732,10.8175945734435,9.71684296322157,11.5306588442861,11.4488791884003,13.142919810096,2.2781634201941,9.72671823759331,3.71254800036527,10.8961862293178,8.84632001055909,11.0029995108313,10.9135364874297,10.8580303967175,4.5502195570793,10.9770832689501,10.7763211488257,10.6193861543956,9.58929407087165,11.1076341775808,11.2473780557905,13.0393096353459,2.12993630316982,9.56132585800118,3.46528363045284,10.7258488430926,6
9.04433282060048,11.1684120390887,11.1652392739346,11.3515271885176,4.86616935435824,11.736606467173,11.188703550827,10.9244282379481,9.67630320304334,11.4513498513286,11.4237938116075,13.1932150509016,2.22709387286849,9.664310431287,3.60448338397153,10.8888172264942,8.59677330194852,10.8982442878751,10.7941163499489,10.9522869826123,4.54182364223043,10.9636002009767,10.9236608488105,10.6959049300481,9.364015503029,11.108082896333,11.1411224060193,13.0052087401677,2.10365465344871,9.20334977060923,3.36165235898424,10.7732945936623,6
9.10170054625049,11.2607529353103,11.2068607169902,11.3706813119642,4.85973515932376,11.6891532109687,11.2229702068415,10.8860437518667,9.59498494411941,11.4593141636086,11.3867940637167,13.1826188540929,2.32176649222508,9.52996987032138,3.63756960674749,10.8833586885224,8.94912526672113,11.1126391896394,10.9019891460739,11.1197284685574,4.67252500573183,11.210569714903,10.9887477140111,10.7132232385309,9.39470087502347,11.1462077867836,11.1788013751072,12.9288964543679,2.15679664788162,9.26630828537777,3.12641837905485,10.668984372726,6
9.84760915273481,12.7508142333461,12.046815944911,12.2021771579801,5.29797105133216,12.3274358675876,10.6032406785555,10.1546251914484,9.64499832072792,12.2678715080926,12.0160108665866,13.3735275265222,2.37320727728003,11.9600427441915,3.73127146212663,9.573607780941,8.22491860757256,11.2201969825197,10.6415003635758,10.1551336514314,4.23176680299531,10.7733371454007,10.3958422454501,9.43928886496649,8.81048340269025,11.0281605620575,10.8874209083104,12.8367812792774,2.09819853206857,8.12332586387934,3.0645088741081,8.60069706968202,7
9.20391695379747,12.1052819622046,11.7283976475451,11.1897400797843,4.81884656044282,11.9919478747874,10.8771261701885,10.0549525259272,9.39274040843207,11.8586512575932,11.5431348288066,13.2977857339453,2.36824742713881,10.1293598275429,3.4510692182603,9.59546519704184,8.52460134982513,11.3078133202189,10.7544102156701,10.5037494634102,4.47515131485277,10.6693681858217,10.2765163150168,9.6459955514274,8.96009221474955,11.2801739164368,11.0515532651933,12.9947216379793,2.08285249155728,9.07140595139588,3.20454041480952,9.0965742721219,7
9.29967895627154,11.8883356061841,11.5312381221865,11.0924243980107,4.80669818221416,11.7114231717923,10.8788444489245,10.1626700814849,9.50163925482331,11.7537536715771,11.6429311365085,13.3123327025722,2.30342617927328,9.87768202225163,3.51115700683676,9.5885334649158,8.55942607243723,11.2801298658759,10.8088497597242,10.5924966055683,4.49223816865417,10.57706489431,10.3005067566328,9.8806723200872,9.29450216355296,11.350481709264,11.1401637519685,12.9818977127878,2.12116250330506,9.25999212623831,3.20446055253059,9.36377743699393,7
9.13838640709547,11.8517970659298,11.7141673374401,11.0858911557303,4.91374942804568,11.9331979638608,10.853256469345,10.1452504796477,9.64623590894028,11.9091440451602,11.9320187575848,13.4042875832702,2.29754633127446,10.1101890919064,3.51244179570277,9.73299891491371,8.59292187295662,11.3696336545731,10.9551657714722,10.5017079292348,4.52915381795423,10.5631348905325,10.3639431466989,9.87250814957606,9.2559104896615,11.4693972181439,11.3949758907835,13.069988053487,2.13526998974143,8.93130670080151,3.2285335354446,9.57592333993638,7
8.99974231181293,11.8240835042898,11.349980747465,11.1354482638522,4.82466002342764,11.5301262839388,10.8426752113387,10.1205316073419,9.69467465755787,11.9363731915151,11.8243820282717,13.3777825593661,2.35097873441938,10.1300457263042,3.53001503732191,9.79799297764448,8.72623637922735,11.3404360721912,11.0512005980149,10.7443215496246,4.54382648655506,10.8356638387792,10.4240143992436,9.86965347228109,9.46826278076329,11.6123705607967,11.4335441303788,13.0576548798463,2.19910622018036,9.10598031812606,3.23860264866685,9.63153699239207,7
9.08793216124868,11.9023075317611,11.4360196349126,11.1302131177886,4.84019541317276,11.692781078429,10.7865829926757,10.1155479424727,9.66393124243668,12.008487704702,11.8891598240871,13.611770933727,2.34904007914653,10.2791775870857,3.56801516089255,9.98017046310627,8.5820653529939,11.2658394578106,10.8779257947834,10.6420116153908,4.48790776498991,11.0852686877441,10.3845628798481,10.0133361220906,9.45363606728265,11.601430353278,11.4890937730504,13.0420041476378,2.15671826929788,9.11153583909116,3.12717162487702,9.69881548741275,7
9.30862775470952,11.5464784829368,11.4441238043075,11.6825714305519,4.87725329389447,12.3206147686411,11.0846175442863,10.4279139818674,9.65887213883049,12.0682171175328,12.3710824532657,13.6641411532235,2.47560527717464,10.4101610224019,4.0807421002731,9.46378143765993,9.07495802390406,11.0516172505426,11.1274136472985,10.7501187456706,4.2566308374573,11.4910282875197,10.7235783949969,10.1959385519995,9.40763651719641,11.4110910535842,11.5132770555702,13.2727066760859,2.13561213012932,8.26257542547987,3.19408741740878,9.09197596963877,8
9.3959368049778,11.6952536579618,11.7846665074978,11.6044526846967,4.86185252140349,12.0465348369454,11.1065435120739,10.368177145212,9.74405476045014,11.7526845418345,12.2161328927874,13.758511388493,2.39740935094632,10.4539445260129,4.25580773917536,9.22038732930764,9.22557124253932,11.2343188753084,11.3487099963962,11.0533540140095,4.19218408415733,11.3596925309819,10.8109690105361,10.1274772624613,9.48600973672765,11.3098460515047,11.2349548744683,13.2312836130853,2.09682782744946,8.56213122449682,3.02423420082492,8.99758156084488,8
9.48576508706751,11.7661263697959,11.7323894047386,11.5862550509685,4.87866674734625,12.1189299167265,11.3318970195099,10.3625385721915,9.70155163928173,11.8746817189393,12.1359481707392,13.6745938039328,2.35693089246265,10.5370177047807,4.3345796881378,9.38437190580992,9.10791741224693,11.2671635190097,11.343312482775,10.8505248012404,4.43354165458159,11.3454093431173,10.9347949427179,10.1142537124018,9.56576612460532,11.4419660227211,11.3742780041926,13.1702270203212,2.12599925413933,9.10050735629217,3.22622441225695,9.18606714006495,8
9.58451896215497,11.803696713557,11.7408297848032,11.6904973421229,4.89045749279735,11.9043653397607,11.2577085837901,10.3565327006355,9.6696906334926,11.974865921095,12.0760981278261,13.5425847302543,2.34762336148468,10.5044786377447,4.33718469269578,9.29577181950112,9.41692464085383,11.3724650204732,11.3476659342969,11.0885157669903,4.14324320590606,11.303250627489,10.8538164437254,10.0933525651009,9.42111349767594,11.0828621456846,11.3058275335405,13.2153438068461,2.09874486718542,8.79193237925779,3.25567857850817,9.10537610098034,8
9.57703087698649,11.5580388030508,11.6827098569269,11.6422785020159,4.8129598738752,11.9200207303496,11.2524411653413,10.3473596894505,9.70369722154248,12.0752077246062,12.3785707399734,13.5612150320671,2.24320124948274,10.5339647247176,4.05114426649767,9.41228014392652,9.27451933231928,11.3294552978996,11.3613439396482,10.9179063556715,4.12803012919012,11.0280028259512,10.355624944642,10.0712634267891,9.37067096973781,11.3368657250147,11.1807442556291,13.1887621243263,2.14943630806978,8.91990303390078,3.22018662117621,9.03426609260484,8
10.0784039135371,12.2676108906056,12.5463921635648,12.7610138028542,6.09140665217871,11.8907387103624,11.0008924371054,11.2734106530486,9.60499510761144,12.5668347909778,12.1567169255017,13.3687161141417,2.3908156206227,11.1624566891975,4.42314610988427,10.082723901752,9.63904014982421,11.938182247719,12.2484393291684,12.3752019383049,5.78936341021448,11.5920363914969,10.8223726412288,11.079775535653,9.06250469291847,12.3256845726007,11.9524813377291,13.2164506392488,2.15303020152137,10.1347774449017,4.26971614721227,9.72396884705191,9
9.94412381184535,12.0823889072416,12.5850717171174,12.8583593533933,6.07563278106333,12.0028118708615,11.0898002662158,11.3375040288388,9.947873753743,12.5724979008102,12.1234166268478,13.3536393582623,2.3729241742944,11.1957055135107,4.37173809225201,9.86907801564967,9.58525347167117,11.7483935758845,12.076428824968,12.0074596353343,5.69949144791866,11.5727405874753,10.8332038352588,10.6825294170763,9.29895106017548,12.2199795944859,11.8556090876854,13.1882385667644,2.15413690594864,10.3758082812144,4.18064547234616,9.65484591054101,9
9.95374072688604,12.1047363461119,12.5490832193881,12.8446033158769,6.07910130300195,11.824906981506,11.114823675811,11.1350606265406,9.76747153318668,12.5073648181496,12.1678200881077,13.3345882125538,2.382888591046,11.375429187179,4.34237729207514,9.82059056568086,9.66893135541397,11.8806791650351,12.1115783213914,12.4210320829527,5.7691118621522,11.5361519161885,10.6528531741592,10.7397505391092,8.91631305256876,12.3268726241235,11.9192925759243,13.2157071468128,2.21263218770951,10.3128871325331,4.0671508477482,9.5638517917442,9
12.0119376279664,12.873029705889,12.7615585334214,12.4781072764355,5.43481202862229,13.229741846001,11.5480797792048,11.4312245196713,10.5283883974166,13.2732149854076,12.9795073183418,14.2541941520279,2.43720776675557,11.6921993124634,5.23816917184295,11.3287140357231,11.4836487232599,12.3256181525581,12.3112815189821,11.8148083889272,5.08096958947614,12.6036971956135,11.0832105087264,10.856686487548,10.264485857797,13.1388086748073,12.7512067534376,13.9755569302629,2.29625284899412,10.7439197406754,4.82080504168118,11.1154257364105,10
11.6773095740841,12.9674793188232,12.7912119325266,12.1995876326342,5.21880408171828,12.7015383950901,11.3784056910505,11.1361427060666,10.720265873819,13.4067001962361,12.9122527717283,14.2509579038047,2.56642043241392,11.4808355552132,5.15771016792083,11.4018547774259,11.2218079603224,12.3225727651977,12.4431906789492,11.89016111522,4.61226882633758,12.1003902848744,11.0656195325276,10.8400670653015,10.4046756329362,13.1585920470221,12.659749084707,14.0180016795222,2.37943504547313,10.7498021775365,4.84986342364196,11.0694422614509,10
11.3905646805274,12.8810018906008,12.7697515781073,12.2776200958678,5.07470716157038,12.5629070177991,11.4496564102555,11.1718968292552,10.8384583977694,13.5039607081056,12.9215828246796,14.2270077828387,2.46625642316912,11.3260130373592,5.29651606110297,11.3747408914943,11.1870569785289,12.5007923045035,12.4384026991081,11.7433403969175,4.7797541626776,12.0985630718291,10.8798809185989,11.0097560902871,10.5374046252964,13.0557119288171,12.6705182745614,13.8570755410693,2.32008009764892,10.7642971833117,4.95262910211275,11.0690961200561,10
11.6518269352743,12.7977707440703,12.6722083068852,12.1236702462929,5.02412156605986,12.5159390387353,11.291577178338,11.1625251033707,10.7508267887739,13.3767641140828,12.9389222025599,14.2360811647117,2.42564912692875,11.281507167995,5.29728078522366,11.4744479075685,11.1199592934503,12.4726956138908,12.2501742390543,11.7579296472157,4.70070891541025,12.2355623518902,11.0951388066598,10.9151816598953,10.4017846164877,13.2242606835835,12.7109560375668,13.9313563809201,2.31724721732793,10.959533193142,4.78027026387596,11.2948041866097,10
11.5469695425643,12.8576622970601,12.9021973262257,12.5367369716999,5.03193281843865,12.5489056742634,11.3656689323659,11.2396539316894,10.8948123713442,13.4374667144397,12.9916728725038,14.3083496146131,2.42399192104071,11.7001373882884,5.11564849043322,11.5614216603435,11.1565020785819,12.4149939939734,12.4322484285696,11.7698317694672,4.74743183115705,12.1751410522347,11.169433973622,10.9536220072968,10.6792928478597,13.1961966388618,12.7246104900557,13.9316408629588,2.31650954044619,11.142928482427,4.90072312903287,11.4116245076607,10
11.4428097896577,12.8594398680569,12.9945934539896,12.614013032189,5.08126589361612,12.255206452351,11.329966042182,11.2422235069577,10.8029957851996,13.4338450032039,12.9951966770244,14.1483948015335,2.46630924015073,11.698872585269,5.05669727172341,11.6035969255869,11.0309804248234,12.2824107951432,12.1328501831186,11.8843956446142,4.73525004515324,11.918321518454,10.8767693304193,10.5621186498453,10.5930189480231,12.9263056771887,12.439834105972,13.9254426589967,2.32350023982802,10.596301808073,4.49379073773484,11.0928315138192,10
11.5454592691061,12.9137578812839,12.953536932241,12.7520967645323,5.12009057269202,12.1974762916007,11.5281656685709,11.2152258583889,10.7702839276308,13.1955752289397,12.9820856704472,14.2806818306071,2.42845925268242,11.4521232000776,4.84805646487015,11.4210141936181,11.0832970526321,12.4947644758352,12.4614222480816,11.8785483961398,4.96783627230125,11.9914535176812,11.1446298056371,10.6522779630847,10.4642315956306,12.8735010103934,12.5713115280236,13.9953267161333,2.31427003089201,10.8694033485881,4.46867017133975,11.1267434949359,10
